Temperatura,Personas,Electrodomesticos,Consumo_kWh
25.96145204389952,2.0,16.0,61.57693082523349
20.81599030858533,4.0,16.0,64.19066613963207
29.253281342509958,1.0,13.0,51.32445376640235
11.726678500600434,5.0,8.0,40.64233473888972
30.97411631025752,5.0,9.0,57.03815054208522
28.64661954751587,2.0,16.0,52.748866704039024
17.114219925633968,1.0,19.0,53.801832725656524
12.988924150929895,1.0,5.0,24.44334713539759
14.597561436745575,5.0,20.0,59.733260634118324
13.327121980712846,2.0,14.0,46.44610290287632
19.065956328584313,3.0,17.0,58.23185570968744
23.120173115972186,5.0,6.0,45.451173201884004
24.283120892254882,5.0,,65.52194301624874
27.283798091667446,2.0,10.0,44.28815895589563
16.674260475437755,5.0,10.0,52.81761111112371
25.401198374283975,3.0,19.0,68.08370197027607
15.048446196359478,3.0,18.0,51.36299786524942
14.531406815889694,4.0,7.0,33.6316080549331
21.895394665669457,5.0,19.0,65.81272698850589
23.52492590859613,2.0,19.0,53.73578891085461
20.24666579014461,2.0,10.0,42.61137773166217
19.393024057928525,4.0,18.0,63.35609617508673
21.182823912768306,2.0,13.0,47.671983824503975
15.906526415141563,5.0,13.0,53.32808054958709
28.864076588626595,3.0,12.0,53.63590096449965
16.694946594815633,3.0,16.0,53.27123039578865
21.488830584519697,4.0,,41.45037250911995
,5.0,8.0,52.082278152495576
24.367989067218318,3.0,14.0,58.43960832881183
20.979919674337953,2.0,11.0,44.24070020068813
29.322110134587337,3.0,8.0,46.46449861949731
16.24513654151467,4.0,14.0,50.1212347469941
25.703369722413026,2.0,13.0,48.16739268672655
22.66109341013443,1.0,11.0,
20.39518220280068,5.0,18.0,
20.406092830217798,4.0,20.0,63.73945941307386
31.854972038612622,3.0,6.0,45.896840834034535
24.750688851034326,4.0,6.0,
24.819849578901238,4.0,15.0,55.619924310689164
23.166835149582564,3.0,5.0,37.44762061188599
25.19610161763703,3.0,13.0,56.52966626003534
24.279507643771957,5.0,17.0,66.91643265284021
15.52960645038433,,11.0,41.11307039199242
16.91535496532462,5.0,13.0,52.5775247177794
11.153893683625823,5.0,,50.735452942330596
22.19596862844284,1.0,18.0,55.44204768745869
19.948199913478653,4.0,8.0,43.53711119758931
10.856552299855107,3.0,12.0,40.321138013964486
9.999930354847276,4.0,15.0,46.31102168802851
19.83178416573435,2.0,9.0,42.155361325081785
22.599236649090678,3.0,9.0,45.14058312716538
22.065755953184233,2.0,5.0,31.95130710297065
22.22828593081149,5.0,16.0,60.590096163072175
20.71502663670111,5.0,13.0,54.70460054981354
27.043236968928944,3.0,15.0,59.17285544940244
16.73967017669812,5.0,,63.605990228442934
24.611771345491057,2.0,17.0,55.65625908800075
20.47630852387632,1.0,10.0,33.981759100097364
23.567297340474866,5.0,20.0,70.25708785649215
14.00920257936807,5.0,5.0,36.56685186633778
28.778826530430518,5.0,17.0,64.77633270748376
20.997361299135285,3.0,18.0,56.979010027414525
20.563363746336123,2.0,17.0,53.15348043887621
22.25313030681462,4.0,13.0,52.82857668302439
25.4394190573602,5.0,10.0,55.15117230885183
17.925912758771275,4.0,12.0,48.17151889294463
19.8822367255567,3.0,12.0,46.54523265149547
13.68234970345029,4.0,5.0,33.24805122141935
21.685672314304483,4.0,5.0,41.05681197618786
26.991495098551724,4.0,9.0,124.21885670917368
28.54025950296899,1.0,14.0,51.44550596673813
20.150796836402726,2.0,11.0,37.71952042506186
16.243613840430083,,13.0,
22.809737877432138,2.0,11.0,41.41384928961225
20.061312831097183,3.0,5.0,
21.490548160199463,3.0,,44.10241162532928
22.340482913689517,2.0,14.0,48.78776784145071
22.450854139160967,3.0,7.0,39.71036169672231
26.06742823440667,1.0,13.0,41.154627644022874
21.07432906724272,4.0,16.0,60.67881463151266
17.135952055269954,2.0,15.0,39.90575884592777
21.606640059050594,4.0,17.0,60.65794389061954
18.142060464965244,4.0,12.0,47.13334372853863
30.553377150877438,4.0,20.0,72.51342767117185
21.00946857055998,5.0,18.0,61.335032271359225
15.573798807801403,1.0,18.0,46.05338241962368
23.870985902707357,3.0,20.0,60.24176330882534
26.069125965758445,5.0,14.0,59.803684034314514
29.997894909563705,4.0,14.0,52.54402195825851
20.657964784417295,5.0,,59.10984013839338
,2.0,13.0,
18.04356348752519,2.0,14.0,39.35733365819076
16.744420163607234,4.0,8.0,35.03904886099233
,2.0,15.0,
25.48163810875213,5.0,12.0,55.2399681189098
19.683087159780573,2.0,13.0,39.949933288476295
25.913078410289657,2.0,14.0,50.21896542495989
18.4391219402109,2.0,9.0,38.10953944651031
20.879483273802002,4.0,15.0,55.341423438731226
30.27296312232941,1.0,16.0,54.54697441621392
,1.0,7.0,30.216072807125066
14.932504446320594,5.0,14.0,56.42049809256041
18.746393229212146,3.0,5.0,33.64071984896937
25.344174200479443,1.0,8.0,40.430051908295546
23.951806920411986,2.0,10.0,50.752910204372334
21.006874953427793,2.0,17.0,55.95815380095349
21.928654779548086,5.0,14.0,56.02218579775202
25.628319658734732,1.0,12.0,46.28476995444398
18.061736370756115,1.0,16.0,45.79121925424312
,4.0,13.0,59.28324441486454
24.43963711286401,4.0,14.0,59.07247399829701
18.636293565930057,,6.0,
22.28337518412512,4.0,10.0,52.11724377381877
20.803209242191432,4.0,20.0,65.23540691291068
22.58670248913344,3.0,18.0,63.948701291905834
20.855775023246494,1.0,19.0,52.87135390388009
36.33464791005152,4.0,10.0,58.05047224308536
13.807882017095539,5.0,,45.26022704902009
27.884175869696925,3.0,15.0,
23.218825361243468,1.0,6.0,28.291942211206702
26.054380608529424,2.0,14.0,54.62053774085178
14.213690072058288,2.0,15.0,49.65966941950764
22.104922842967138,1.0,7.0,30.028343988813074
27.56971153213854,3.0,19.0,66.1121549673821
15.253848607284903,4.0,17.0,51.40963931103164
13.627271600808278,3.0,19.0,54.22488524998639
,1.0,11.0,38.793416205842455
28.52585282104368,5.0,7.0,52.76459900110596
19.584447199729336,,,60.32167782784883
22.156367837911862,4.0,5.0,35.931415287084455
31.465798649414598,3.0,10.0,52.67037371153585
17.52962990974383,,8.0,39.47965985404457
26.012229746125094,5.0,18.0,
27.309689044800976,1.0,11.0,41.08122259918383
26.270338145150472,3.0,19.0,65.65739119112358
30.758932315346453,5.0,12.0,
28.448263489472094,5.0,9.0,59.59800003040829
24.921318366546608,5.0,,67.88558838719126
,5.0,16.0,60.98984395638306
18.258830126854107,2.0,8.0,30.491910522730954
15.776646425158265,4.0,8.0,41.16531701093514
,1.0,8.0,40.736641953345234
22.482060060943585,5.0,15.0,63.27544686611855
22.95170270868886,2.0,6.0,33.85521168169297
19.565215386057794,2.0,6.0,35.54451698457154
21.508492980210857,1.0,15.0,42.67493053263023
,4.0,7.0,44.59549235502307
24.154173343330978,4.0,19.0,63.73756975971534
17.756303568120515,2.0,10.0,37.42492523597288
16.479498622343606,2.0,6.0,29.365154603516796
22.75252485801254,2.0,8.0,39.00048959680573
22.128449060130496,2.0,14.0,49.87348752249855
19.230079123196795,4.0,17.0,57.2074893573627
29.85968645785948,2.0,7.0,44.176096109124934
22.117527054332157,,6.0,37.32901738794078
18.73856998618484,2.0,17.0,47.99462962192416
23.133426183021584,2.0,8.0,38.606164439824944
20.40876659802918,1.0,13.0,37.875066721926366
17.924723524097253,5.0,17.0,56.026637995771345
32.86902520730503,,6.0,53.24870094446211
25.404980252051217,2.0,7.0,
28.145371375826848,4.0,17.0,64.79657187829676
25.020178437176533,2.0,14.0,50.049646169699976
19.29824144283416,1.0,12.0,42.685213461821135
19.72537935296568,3.0,,50.83451087521669
20.901218449763544,,15.0,53.04961126086748
24.42467732469579,5.0,7.0,50.19484780005044
26.912154856361084,5.0,16.0,68.6986143236452
27.221695860981736,3.0,16.0,57.936862438347966
22.102858499734694,5.0,5.0,41.406483132655616
24.29535822408535,3.0,17.0,59.43601965421599
12.782654214612512,4.0,13.0,47.70068375236946
26.096767982715175,3.0,11.0,50.40472450886023
20.69905754170568,1.0,16.0,47.3194138364117
21.939358418596296,3.0,11.0,50.0572019434121
20.85508700201783,3.0,12.0,47.754446607137695
20.528328950101503,1.0,18.0,53.61903284433542
22.77389825600468,,18.0,58.71195682485611
20.718434616536356,4.0,13.0,54.90793570858099
17.208750502037674,1.0,6.0,30.33016469797422
22.283191556651683,2.0,16.0,52.402922002340034
24.700167987111776,5.0,15.0,58.0259926808663
17.72731435650102,4.0,14.0,53.07433868401935
10.987681405384913,1.0,,17.695695860057572
16.64161060072267,5.0,10.0,45.343864784959464
28.58589274773316,3.0,12.0,52.96232933976088
21.89620749051019,5.0,17.0,67.73241050989654
20.85822356197822,5.0,6.0,44.017900759328164
23.23533438747357,1.0,9.0,43.80270248163164
15.662230764983567,1.0,11.0,39.07936952744858
27.09432407115692,2.0,12.0,49.23826315643437
18.875117496028498,1.0,,32.10254808717206
21.324572135878256,2.0,11.0,44.611633607982455
20.089117030337462,1.0,19.0,46.180990354538366
25.187914241880787,2.0,19.0,59.87373323550756
14.822390142347047,4.0,12.0,45.843764736177455
16.007139062956597,2.0,16.0,46.55874147476551
22.52834169923364,2.0,7.0,133.2120196419284
24.005428011680923,5.0,17.0,68.62708013407277
,5.0,16.0,63.442038660339996
18.154557004194103,5.0,20.0,66.02550948661111
20.592631841846888,5.0,14.0,56.35192646982905
24.561526880288348,5.0,20.0,67.45596876350957
17.019895744475996,1.0,20.0,50.13567319439121
25.963730180352563,3.0,6.0,41.234255109235555
16.922269716258146,5.0,18.0,62.6398016147417
23.60149796297619,,15.0,52.24189420014869
20.793802992870454,5.0,20.0,71.34705860667545
20.3434591687496,2.0,11.0,44.96875292916249
29.446067082158017,4.0,12.0,56.153733562686185
10.943970571044165,1.0,13.0,39.67034332972915
32.69146098932316,3.0,17.0,68.26012079689441
11.851616930317086,2.0,10.0,34.4393156480466
28.488465138903962,4.0,19.0,73.2630181140497
24.175621665667162,3.0,14.0,53.3757431308405
,4.0,9.0,45.17248678147123
26.640065468267796,5.0,,58.579188774215176
27.875684987750986,1.0,9.0,38.18152964611117
31.38134015528653,1.0,12.0,50.03787070973091
23.812864556438853,2.0,6.0,34.79070548128838
23.846274024638216,3.0,12.0,51.028485204790606
24.8245831096023,4.0,,66.57110898717059
23.801838603732243,5.0,,71.62726581955909
24.723068280942883,3.0,5.0,36.297890658902816
18.224735679297595,1.0,13.0,42.850655818583476
28.119243009918648,5.0,16.0,61.05509320565307
18.731821247596844,4.0,5.0,39.665691564719886
34.600932339357385,4.0,6.0,60.80505064438224
15.640469421042553,,9.0,36.40614862438002
27.4020016165388,2.0,7.0,45.462165824904446
20.828880201043756,1.0,13.0,40.94736721929817
17.400430053810556,5.0,14.0,55.96750729305631
24.088034945931728,2.0,,55.06650320486647
18.29999447244097,2.0,6.0,32.06749062661212
15.669792820926384,3.0,6.0,27.720048582818695
25.529209176547432,1.0,12.0,47.30364240997997
19.71881106668056,4.0,20.0,59.855027559761595
24.87666405143735,5.0,7.0,43.036520751996754
27.5573674378087,1.0,13.0,44.57679495022571
12.607362236959558,1.0,12.0,41.73680872132438
15.694158993819638,1.0,14.0,44.040072185814516
12.090166540813478,3.0,5.0,32.02342197830541
23.177148064865026,3.0,18.0,59.4678773261483
18.043506602664255,,19.0,54.75082786951997
23.543687669376173,1.0,10.0,37.60852199276393
23.736721392959833,3.0,19.0,64.82537361775302
18.63695303676964,4.0,8.0,45.417669259764054
23.183873556506896,4.0,16.0,61.575823432841666
28.313874858043327,5.0,5.0,43.68539162774063
32.81337542528313,5.0,5.0,56.62902337664817
16.945749053118057,2.0,7.0,37.056415691941496
22.635807932929954,2.0,6.0,36.45755004793728
26.023870567258356,4.0,19.0,69.5696238694023
,3.0,9.0,48.842216109462846
8.62794447228743,3.0,19.0,46.57451890823404
15.31729291314448,4.0,18.0,56.52266862776958
19.36156411185085,3.0,6.0,37.08069863634838
,4.0,11.0,54.93761261194291
24.657025102629227,5.0,,51.63730225526311
22.009419987069755,4.0,9.0,50.378726881903816
25.56776422259258,1.0,14.0,45.52926010293457
17.472120704102494,5.0,5.0,41.90133945282439
28.272550937259776,3.0,12.0,52.39105484725742
27.105877247430307,3.0,18.0,
20.864852035078567,5.0,19.0,65.3457907156369
18.78562840636473,4.0,14.0,55.94866214861765
13.16130739953896,5.0,7.0,38.70527145987582
24.084107921193013,4.0,19.0,65.03027993565603
21.48599171071459,5.0,15.0,156.3089192598611
29.17908685821311,2.0,16.0,55.49287921977619
22.068732112003637,4.0,14.0,53.322505876920125
24.26894796308342,5.0,12.0,57.55274626722496
19.12741149983401,5.0,15.0,56.323849077932366
15.935368865985637,3.0,8.0,40.9155882154258
29.290059699259402,2.0,13.0,49.30919224195596
18.204606306829017,1.0,14.0,43.99694765847856
20.557236587038968,2.0,10.0,36.937153472935925
26.309152165832266,3.0,20.0,64.49744468271781
33.58392612127709,2.0,14.0,59.32493409324674
18.52991318114757,4.0,12.0,48.239010213389825
20.399177807905797,1.0,11.0,38.12522404452001
24.67576471316173,3.0,16.0,55.526145818584965
22.47939060053673,2.0,5.0,25.758087765530497
14.358110615727913,2.0,17.0,45.7143977260717
23.08095315181384,2.0,8.0,43.19139946709145
23.232866579972434,1.0,13.0,44.95999252080759
15.694281340179593,5.0,10.0,46.3849256103965
18.570775813448172,1.0,9.0,134.72287971911186
27.193519562596066,2.0,12.0,55.27488039340634
,,12.0,58.62307087000414
18.175493791165856,4.0,7.0,40.76855103442926
18.466371483993896,1.0,13.0,41.134505942856066
30.279364853639205,4.0,13.0,138.93979496738032
27.264550337331002,5.0,19.0,76.25538027894792
26.52780713362712,1.0,16.0,52.62363808258124
16.270731137304097,1.0,13.0,36.38028831347873
25.527073402927623,5.0,7.0,50.8500226585663
26.36648638599042,3.0,11.0,56.385087146567464
19.205130165489674,4.0,12.0,51.16992289800936
22.352540986874242,2.0,13.0,49.72931242646007
16.385920925895253,3.0,6.0,33.33938553101245
28.081363775041332,1.0,18.0,55.013877421640935
16.960161322368425,4.0,5.0,38.95192704425377
25.658092288718084,1.0,12.0,47.776392803750156
32.6342637484477,1.0,6.0,44.897717304290104
,1.0,12.0,56.287346805485505
14.485559389799185,5.0,15.0,52.74215833256704
26.93176273882444,3.0,17.0,63.97708272922898
12.414848874814089,1.0,6.0,23.781887701714844
29.65709910405903,1.0,8.0,39.91774658113614
18.74993078301444,2.0,,38.63366458143078
23.30267140140019,3.0,14.0,48.761926023437894
7.621196197811775,3.0,16.0,
15.119500701110521,2.0,16.0,45.17605098821583
25.885115429957345,,16.0,58.33596438369933
26.24229030561478,3.0,7.0,46.348903251782005
21.47750682976161,1.0,16.0,45.430453521289735
21.558781459844703,1.0,6.0,29.63890828615364
19.567195068113595,5.0,18.0,61.865834700453505
17.554578461574984,3.0,18.0,53.31877268925894
12.0158774827455,3.0,11.0,36.913865964284476
16.71807835957297,5.0,12.0,45.12373051689116
27.44299739869848,2.0,17.0,58.54617892797493
19.568520789161713,3.0,7.0,41.79709796242669
9.466663326770927,3.0,10.0,38.4159906199206
27.21032679027601,2.0,19.0,61.32587992623594
25.49816436204742,2.0,15.0,51.45791889528877
22.085457538845997,2.0,19.0,61.39889164529911
15.82065234503041,4.0,7.0,36.49498255748607
12.783675797348199,5.0,12.0,47.495105877102176
23.71318468269125,2.0,8.0,42.34439488438217
14.531105640167128,1.0,6.0,21.002395644330257
24.24386804911239,1.0,17.0,49.80613192008059
20.477685694841746,3.0,5.0,34.64712562472662
20.23453797780654,5.0,15.0,57.81029795601467
24.176174272373327,3.0,19.0,
28.87625455821298,4.0,8.0,54.66311377789329
17.98262559636997,4.0,5.0,38.77042989822043
22.63005872705411,,14.0,54.3539104268137
19.21444865794424,3.0,17.0,56.877460388540044
16.420483839444127,2.0,16.0,45.91792709538596
17.92803756818615,1.0,19.0,47.1143682365407
26.59376430236419,2.0,5.0,32.252043532363665
,2.0,16.0,50.6647154720921
22.68615112469359,2.0,20.0,60.19195884825339
,4.0,19.0,67.62771716005408
20.57529832566358,,5.0,37.242162727360316
,2.0,9.0,42.394759641246466
26.398535539121372,3.0,7.0,45.77664726052831
18.02875232646284,5.0,,51.26822618118062
24.044451613379238,1.0,5.0,29.285164038162264
21.816441379234647,2.0,19.0,55.494697760367494
17.763852723561502,5.0,13.0,
19.34808993522436,1.0,9.0,31.362711693309297
23.55248041357988,3.0,20.0,62.43076331565894
15.380351727786957,,16.0,50.20225395725029
14.827064119149693,3.0,20.0,57.56748290464521
10.979618148611223,5.0,6.0,34.16896398876128
12.115960730168968,5.0,5.0,34.86120439668964
31.739635252984534,3.0,10.0,54.48669271149277
20.29127468418805,3.0,9.0,43.20053138679612
17.40980231654534,2.0,8.0,34.3876552143505
25.505898038543428,,17.0,60.93181903723408
29.4088397346013,1.0,,41.20911600403665
22.445242209560693,5.0,20.0,69.54865288109465
19.94491567539731,3.0,7.0,39.86428704091705
21.163241729980054,4.0,7.0,39.18130213688317
20.744105602423907,5.0,5.0,44.79376982265856
24.536186874195103,3.0,13.0,52.28399658576001
20.63056712091749,2.0,11.0,152.8658462259179
20.119586194411355,4.0,5.0,40.325894015361364
21.262732232779577,4.0,10.0,46.78731288200353
24.496025589569904,2.0,12.0,48.850635252986926
19.140319363568604,4.0,5.0,40.22924927276831
19.97915941265824,5.0,8.0,52.11410322523236
18.207372556699344,5.0,8.0,39.17718348974032
16.899771858275898,1.0,5.0,29.248039063631165
17.4767966012425,5.0,15.0,56.61440837315966
28.241074652069535,5.0,19.0,71.15942570712843
19.027224864753848,1.0,20.0,57.84165813453866
17.541400118654963,4.0,8.0,38.68573311793867
18.445496064910397,,15.0,57.245418993011015
16.666890194494968,5.0,9.0,42.26558722900731
18.34687990311813,5.0,6.0,42.763164036826254
21.70998673529415,3.0,17.0,58.75860285690799
30.41147979213976,5.0,11.0,64.1058111730352
16.385784269110694,5.0,9.0,45.55234024498014
27.930290535019804,5.0,6.0,48.87829954616138
18.854902441460762,1.0,16.0,45.94377108851974
28.60033464863361,1.0,17.0,49.43696581464187
24.042074444564452,1.0,8.0,39.43794958556044
23.679582565973405,1.0,20.0,57.14643091710819
29.562305623459864,2.0,9.0,49.61906434710541
25.738234824132473,4.0,10.0,49.20554550349613
18.962773147653884,1.0,7.0,29.033193051627677
25.701188372795524,1.0,7.0,43.13392928295701
23.910265238611693,4.0,8.0,49.34939842152588
21.46989949670687,2.0,7.0,39.259292902024335
23.46241866218743,5.0,19.0,
30.821524192264036,2.0,6.0,42.856418388288354
29.033462053560818,1.0,7.0,32.26227444984168
20.259010750933598,5.0,14.0,60.79307153748171
25.70778197377108,2.0,13.0,
18.970679213549285,3.0,17.0,46.97588039983302
6.7413945509574535,5.0,20.0,54.51417632126273
17.7524693153039,3.0,10.0,
24.746496995960456,4.0,12.0,57.35089408683025
23.235958035063867,2.0,6.0,33.713979698887115
14.757252239201726,4.0,10.0,43.76714205755605
23.68179565250808,,5.0,42.933247307272644
22.505756997335677,5.0,10.0,48.78592504831676
18.769781428817918,1.0,16.0,44.46151936287088
26.839795083133698,2.0,6.0,44.46329062986977
23.332465728771144,3.0,9.0,43.86156336462909
35.24199801272099,4.0,,60.7083834426966
21.949158645298336,5.0,5.0,44.2878357356197
23.614703066096343,2.0,17.0,61.09602121687941
25.477503705111545,1.0,12.0,48.557195676905984
21.661199156779148,4.0,5.0,34.02396170527405
20.09246668821464,3.0,19.0,55.80465063854011
19.875683316050328,4.0,18.0,61.852934361185675
20.93197587833126,4.0,13.0,43.97212706675414
23.313223995117163,5.0,9.0,50.404048723981695
19.881970765964343,1.0,5.0,27.08559551073949
22.588524511085605,4.0,14.0,54.86589794479494
12.181965856296767,4.0,20.0,53.370326674867876
16.42921593906366,3.0,11.0,41.514327886298396
25.438722603989937,3.0,9.0,41.07565669839532
17.194490905758812,4.0,5.0,
23.182243516983647,1.0,18.0,51.978001963830735
18.986487372762554,4.0,13.0,53.4813189235324
22.075554242684863,2.0,5.0,
22.535523504401443,3.0,6.0,42.57883939378121
12.58573599534704,1.0,16.0,41.168168004245956
14.323661439238139,3.0,11.0,44.61622961324647
14.904245050001466,4.0,15.0,50.15378254749714
21.381270638913172,2.0,7.0,31.20238646573011
25.439539478234682,3.0,5.0,39.564918856393504
22.08123646109482,3.0,15.0,51.8310824917557
18.660606945164496,1.0,15.0,45.79338037459579
17.88971402198513,5.0,11.0,47.982832625422304
11.75543419080278,1.0,6.0,26.397119097940646
33.37313988813117,5.0,20.0,83.27686832067955
35.09773359815714,3.0,18.0,68.54643238725491
21.130170320315464,5.0,16.0,
30.705041474653424,4.0,15.0,69.58199633388443
,4.0,13.0,54.50840459677208
21.185512781033562,3.0,,51.80818300492999
13.000601599741936,2.0,19.0,49.830259940788224
28.9632429169813,5.0,7.0,
,3.0,15.0,52.69609733513248
20.580415209076893,1.0,19.0,48.69122331888409
,2.0,11.0,49.9520930384764
25.538930744927494,1.0,18.0,57.26014022058407
,1.0,19.0,57.29690171759743
18.35509037775986,4.0,9.0,42.93579023353685
25.59403571646052,,18.0,67.48752708716515
11.324360311128824,4.0,10.0,36.98850382998963
15.699782664231405,5.0,12.0,47.99446708196552
21.563882708396722,4.0,18.0,62.550010512916074
25.1146233202553,5.0,15.0,60.7037849328577
16.232797614486365,4.0,17.0,
23.08668044842451,1.0,20.0,53.14554068907092
19.193732904001806,1.0,12.0,39.76029845880527
24.997115696523352,4.0,16.0,61.93075795598415
17.749912356682422,5.0,7.0,41.642976355296824
19.360950803854095,3.0,11.0,51.583983969539105
23.266588832147555,3.0,11.0,47.775389064130415
20.412988989276645,3.0,9.0,52.430606609418064
21.157531409146024,4.0,12.0,52.875031587393
8.39665006096888,2.0,18.0,45.07266771358656
22.525122491375203,2.0,12.0,45.53056918208796
29.242825402906703,3.0,9.0,49.223284030198776
14.956547339038309,4.0,5.0,34.04127871127725
11.047643976528567,2.0,,23.079200785869375
33.709259461638155,2.0,14.0,62.392259571088054
18.512660198851734,5.0,15.0,55.005272421904536
31.223453927987947,4.0,20.0,74.85826289709115
21.651430857940653,5.0,8.0,50.74467684286853
22.8924803098694,1.0,10.0,40.88994506035304
30.84282703378335,4.0,6.0,54.41052366849456
17.807631321099617,2.0,9.0,38.70136940690157
22.346854095709528,2.0,14.0,47.60742986121587
25.969915422018985,2.0,15.0,
30.393967534422934,4.0,16.0,67.23987163934419
22.33589238873012,1.0,5.0,25.96371081364363
21.682363598287516,1.0,14.0,42.97072214388246
18.30095721140592,5.0,6.0,43.33448549228061
19.04687769495074,,20.0,51.35607021009923
15.298637815981884,4.0,9.0,38.09416388904871
22.624820426351157,2.0,14.0,46.90856382422265
24.44020257460517,5.0,6.0,47.56408825800147
16.38277724860185,1.0,,42.567531223788805
25.52994799721546,5.0,18.0,68.84216573189393
34.27189516926619,1.0,17.0,63.249234307155376
16.510039143417522,5.0,,56.14747208285934
20.564619635928793,1.0,14.0,
19.85591981017825,2.0,17.0,56.971645745926814
30.030177188837143,3.0,8.0,53.34265187033407
19.659856682760918,4.0,18.0,57.834440414995754
32.201167717436604,3.0,19.0,68.5657118869806
22.689677654165664,4.0,9.0,43.6516785506233
26.56649877741642,5.0,,
16.084195213952164,4.0,6.0,36.15375086324904
13.98027598878078,1.0,11.0,35.29752466542981
24.608659989411432,1.0,12.0,46.18170961448215
,1.0,7.0,38.55654852204475
22.75942879560504,4.0,,60.848312920714086
19.612708872437654,,8.0,36.864407520288516
20.170721211592472,5.0,8.0,53.623117863062305
19.325455196586173,2.0,10.0,41.01580338415973
,2.0,11.0,39.740126946316
25.413854467425836,3.0,,62.31148906108479
26.1268036840752,1.0,10.0,44.04419249764083
12.609428638449652,5.0,16.0,50.90359051940032
23.897352213501165,4.0,10.0,53.43396831709911
25.626220167316653,2.0,19.0,57.27172183122703
15.536419295792157,2.0,20.0,50.44230640282977
,4.0,,45.45213824280729
31.0728376812429,2.0,10.0,
21.098332950784158,4.0,9.0,49.34907800055728
18.114948853891804,2.0,15.0,51.537435429232076
15.210696989737503,4.0,7.0,39.15520890112104
20.585597086105746,2.0,,61.21136130066784
19.157259548866584,4.0,,39.49472180777267
24.20863944838547,3.0,20.0,68.0547574615668
21.344066392577176,1.0,16.0,44.63437801284199
15.280054531900648,5.0,13.0,
25.627870200785992,1.0,16.0,51.11555326860438
16.689764308651547,3.0,14.0,49.71291325731209
22.10269873914342,1.0,17.0,49.25536429458323
16.29544734594471,,15.0,37.27889597272094
,3.0,18.0,66.03459707290168
16.316437485328425,4.0,20.0,61.48480808990042
25.34583435519987,,,50.69639920228519
25.33959065564295,5.0,11.0,59.22314959249496
15.013657512442123,3.0,20.0,59.80759974219935
20.762552027104356,5.0,17.0,67.90411600572746
,1.0,12.0,41.02592290990663
19.130471045193968,3.0,7.0,38.750904327844694
23.47595650542774,3.0,20.0,62.58300345682369
23.001360050864808,2.0,8.0,38.15917211898779
23.611389429730274,5.0,10.0,51.96550807855509
17.730215250297352,2.0,9.0,35.4141980031573
28.063733272495753,1.0,20.0,61.31222254985218
24.8500593686865,2.0,5.0,36.067431416358076
17.291346133594345,2.0,18.0,51.748667577936594
23.293000610310017,4.0,16.0,59.76828015347282
27.584079886461268,,8.0,40.174152209739695
16.321147027666317,5.0,20.0,58.09800054608945
18.106380324935166,2.0,8.0,
31.70235721216761,5.0,18.0,79.4636900337297
29.00793573988445,1.0,20.0,59.32936363794738
24.011412316792146,4.0,20.0,64.38720398167165
15.109631668436158,1.0,8.0,29.194031959264024
25.59790148048675,2.0,,
24.72419802981234,,5.0,
23.185327726477727,3.0,16.0,57.914055478210194
12.373332163610527,2.0,12.0,36.04764653936612
25.338450096060146,,10.0,
16.26759516166515,1.0,14.0,37.43119370125416
25.047698770053056,3.0,8.0,43.60176444044459
23.950046991306582,1.0,14.0,46.360013737327165
16.09488526837841,1.0,10.0,30.793988485306933
17.862790485101154,5.0,13.0,141.53006258902803
17.212768567325128,3.0,8.0,36.8634133341075
19.739058740147485,1.0,13.0,42.621795882873435
23.466748802604506,2.0,17.0,56.27933260273619
14.19978422494874,2.0,16.0,41.73515386893467
22.907817331156842,2.0,18.0,56.084201378301834
25.29761346157227,5.0,11.0,52.711215567219604
24.649424118299184,3.0,14.0,51.372900488451975
26.099264411834962,2.0,6.0,43.28488499986353
29.113178864654614,5.0,20.0,70.47715816756227
22.636016611144015,3.0,11.0,49.74263817241984
24.213902015241487,5.0,17.0,71.3027477377767
,3.0,20.0,62.48842195956313
,2.0,,52.66796131775412
25.53892670191908,4.0,13.0,56.62839557165638
16.32163239310401,5.0,18.0,64.47781978042356
24.80504995525117,4.0,9.0,45.89575256250487
16.59903876169046,3.0,11.0,139.07608720450446
17.66471084636982,4.0,11.0,46.65163138253761
23.87409355030638,2.0,6.0,30.208778790756003
26.543318524622848,4.0,17.0,64.12116482734724
29.800060526979145,4.0,18.0,65.9365596380467
26.075795546758748,3.0,10.0,51.080099517949634
22.827445127992426,,11.0,47.72836204156047
29.981645870063538,1.0,15.0,49.12640402029078
17.482041418065435,4.0,10.0,48.03895077500937
,1.0,,37.209545910272176
33.54718386899419,5.0,5.0,52.15367298656145
23.50699031607826,5.0,16.0,59.26956480541776
16.02888495879144,2.0,17.0,53.083872405634544
18.454216432584012,2.0,,53.17344007626853
23.502726205754712,5.0,12.0,
19.791284805586052,5.0,8.0,45.6900187940269
21.170690939865707,5.0,20.0,
26.200844633594876,2.0,20.0,59.81160708492281
11.712674801785912,4.0,10.0,44.727111971145106
19.416982846730903,2.0,16.0,50.80932919878585
22.49835712024129,5.0,5.0,45.42136213678047
26.74362227826606,3.0,12.0,55.193371284504046
16.158626528056423,2.0,11.0,37.48835768229798
17.490505584175384,4.0,13.0,54.03573543824423
23.58065534872143,,5.0,41.94151599996703
21.59343003587653,4.0,5.0,42.31247111616116
22.48569161891461,4.0,8.0,43.11629387015418
18.82973528310567,1.0,8.0,24.200787984517696
